"","FJ461303","KP723473","FJ196847","FJ196846","FJ196845","FJ196842","GU131863","EU848545","GU131792","JQ915076","JQ922546","AY732483","FJ898385","LC011949","KC692498","EU482814","FJ882548","HM181971","JQ955624","JX475906","KC294216","KC131142","JQ922549","JQ922550","KC964095","JQ922551","JQ922552","JQ922553","FJ410195","DQ181801","EU482666","FJ744745","AY858037","KF041254","JQ922555","KC762690","KF954948","KJ579242","KF041260","FJ196849","FJ024476"
"KC294216",0.0359740515038333,0.0384312954590131,0.0380381364261844,0.0396107725574996,0.0373501081187341,0.0368586593276981,0.0380381364261844,0.0409868291724003,0.0371535286023197,0.0366620798112837,0.0357774719874189,0.0388244544918419,0.0360723412620405,0.0360723412620405,0.0402005111067427,0.0349911539217613,0.0367603695694909,0.0138588559072145,0.0220169058384116,0.0214271672891685,0,0.0237861214861411,0.0202476901906822,0.0237861214861411,0.0209357184981325,0.0201494004324749,0.0283074503636721,0.0277177118144289,0.0225083546294476,0.0135639866325928,0.0136622763908001,0.0141537251818361,0.0358863435257104,0.0405073247468292,0.0412938747419133,0.0368695310195655,0.0425720184839249,0.0484156662074395,0.0498917535918126,0.0509742176736863,0.0485140720330643
"KC131142",0.0403970906231571,0.0374483978769412,0.0429526243365441,0.0435423628857873,0.0396107725574996,0.038333005700806,0.0393159032828779,0.042854334578337,0.044918419500688,0.0393159032828779,0.0407902496559859,0.0431492038529585,0.0427560448201297,0.0412816984470218,0.0412816984470218,0.0387261647336348,0.0417731472380578,0.0273245527816002,0.0209357184981325,0.0199528209160605,0.0237861214861411,0,0.0228032239040692,0.0293886377039513,0.0259484961666995,0.0280125810890505,0.0320424611755455,0.0305681148024376,0.0272262630233929,0.0235895419697267,0.0240809907607628,0.0270296835069785,0.0402123684986727,0.0409989184937568,0.0430636122308524,0.0418837872382263,0.0405073247468292,0.0519582759299351,0.0510726234993112,0.052843928360559,0.0517614642786853
"JQ922549",0.0400039315903283,0.0348928641635542,0.0397090623157067,0.041379988205229,0.0380381364261844,0.0401022213485355,0.0380381364261844,0.0405936701395715,0.0401022213485355,0.0395124827992923,0.0367603695694909,0.0400039315903283,0.0382347159425988,0.0405936701395715,0.0389227442500492,0.0394141930410851,0.0396107725574996,0.02172203656379,0.0125810890505209,0.0155297817967368,0.0202476901906822,0.0228032239040692,0,0.0194613721250245,0.0214271672891685,0.0128759583251425,0.0204442697070966,0.0205425594653037,0.022213485354826,0.0214271672891685,0.0223117751130332,0.0216237468055829,0.0377543997640351,0.0400157309999016,0.0409005997443712,0.0374594435158785,0.0397207747517452,0.0457587089155678,0.045660303089943,0.0481204487305649,0.0473332021255658
"JQ922550",0.0362689207784549,0.0342048358561038,0.0362689207784549,0.0361706310202476,0.0327304894829958,0.0355808924710045,0.0335168075486534,0.0367603695694909,0.0360723412620405,0.0361706310202476,0.0337133870650678,0.0367603695694909,0.033811676823275,0.0344014153725182,0.0353843129545901,0.035286023196383,0.0349911539217613,0.0239827010025555,0.024769019068213,0.0226066443876548,0.0237861214861411,0.0293886377039513,0.0194613721250245,0,0.0221151955966188,0.0242775702771771,0.0130725378415569,0.0172007076862591,0.022213485354826,0.0228032239040692,0.022213485354826,0.0241792805189699,0.030970406056435,0.0365745747714089,0.0349031560318552,0.0312653623045915,0.036967849768951,0.0415272584136981,0.0399527652037001,0.0417240700649478,0.0418224758905728
"KC964095",0.0331236485158246,0.0371535286023197,0.0348928641635542,0.0368586593276981,0.0346962846471398,0.0335168075486534,0.0345979948889326,0.0379398466679772,0.0357774719874189,0.0341065460978967,0.0357774719874189,0.0372518183605268,0.0325339099665815,0.0322390406919599,0.03784155690977,0.0314527226263024,0.0359740515038333,0.0232946726951052,0.0226066443876548,0.0225083546294476,0.0209357184981325,0.0259484961666995,0.0214271672891685,0.0221151955966188,0,0.0201494004324749,0.0257519166502851,0.023196382936898,0.0141537251818361,0.0241792805189699,0.0223117751130332,0.0221151955966188,0.0335266935404581,0.0393274997542031,0.0410972372431423,0.0350997935306263,0.0396224560023597,0.045660303089943,0.0443810273568195,0.0484156662074395,0.0462507380436922
"JQ922551",0.0399056418321211,0.0366620798112837,0.0402005111067427,0.0443286809514448,0.0409868291724003,0.0401022213485355,0.0372518183605268,0.0431492038529585,0.042362885787301,0.0412816984470218,0.0365637900530764,0.0421663062708866,0.0399056418321211,0.0418714369962649,0.0390210340082563,0.0398073520739139,0.0402005111067427,0.0213288775309612,0.0160212305877727,0.0183801847847455,0.0201494004324749,0.0280125810890505,0.0128759583251425,0.0242775702771771,0.0201494004324749,0,0.0252604678592491,0.0205425594653037,0.0215254570473756,0.0248673088264203,0.0230980931786908,0.0204442697070966,0.0354930685281684,0.0384426310097336,0.0391308622554322,0.0380493560121915,0.0377543997640351,0.0444794331824444,0.0454634914386932,0.0464475496949419,0.0450698681361936
"JQ922552",0.0381364261843916,0.0329270689994102,0.0368586593276981,0.0351877334381757,0.0340082563396894,0.0358757617456261,0.0337133870650678,0.0359740515038333,0.0357774719874189,0.0336150973068606,0.0332219382740319,0.0367603695694909,0.0344997051307254,0.0376449773933556,0.0358757617456261,0.0377432671515628,0.0370552388441124,0.0289954786711225,0.0245724395517987,0.0249655985846274,0.0283074503636721,0.0320424611755455,0.0204442697070966,0.0130725378415569,0.0257519166502851,0.0252604678592491,0,0.0203459799488893,0.0274228425398073,0.0294869274621584,0.0290937684293296,0.0295852172203657,0.0350997935306263,0.0396224560023597,0.0378527185134205,0.0356897060269393,0.0389342247566611,0.0413304467624483,0.0387718952962015,0.041625664239323,0.0414288525880732
"JQ922553",0.0389227442500492,0.0354826027127974,0.0389227442500492,0.0402988008649499,0.0377432671515628,0.03784155690977,0.0337133870650678,0.0402005111067427,0.0389227442500492,0.03784155690977,0.0362689207784549,0.0396107725574996,0.0373501081187341,0.0384312954590131,0.0390210340082563,0.0382347159425988,0.0371535286023197,0.0257519166502851,0.0238844112443484,0.0241792805189699,0.0277177118144289,0.0305681148024376,0.0205425594653037,0.0172007076862591,0.023196382936898,0.0205425594653037,0.0203459799488893,0,0.0241792805189699,0.026243365441321,0.024769019068213,0.0261450756831139,0.0322485497984466,0.0364762560220234,0.0363779372726379,0.0332317372923017,0.0357880247763248,0.0409368234599489,0.0398543593780751,0.0422160991930722,0.0417240700649478
"FJ410195",0.0335168075486534,0.0368586593276981,0.0354826027127974,0.0376449773933556,0.0336150973068606,0.0316493021427168,0.036367210536662,0.0367603695694909,0.0347945744053469,0.034303125614311,0.0357774719874189,0.0355808924710045,0.0335168075486534,0.0335168075486534,0.0379398466679772,0.0322390406919599,0.0354826027127974,0.0233929624533123,0.0249655985846274,0.023687831727934,0.0225083546294476,0.0272262630233929,0.022213485354826,0.022213485354826,0.0141537251818361,0.0215254570473756,0.0274228425398073,0.0241792805189699,0,0.0264399449577354,0.02172203656379,0.0196579516414389,0.0351981122800118,0.0392291810048176,0.0405073247468292,0.0357880247763248,0.0390325435060466,0.0452666797874434,0.0459555205668175,0.0466443613461917,0.0460539263924424
"DQ181801",0.0377432671515628,0.0412816984470218,0.0427560448201297,0.0420680165126793,0.0394141930410851,0.0388244544918419,0.0385295852172204,0.0431492038529585,0.0407902496559859,0.0382347159425988,0.0402005111067427,0.0424611755455082,0.0402988008649499,0.0380381364261844,0.0419697267544722,0.0374483978769412,0.038333005700806,0.0160212305877727,0.0243758600353843,0.0216237468055829,0.0135639866325928,0.0235895419697267,0.0214271672891685,0.0228032239040692,0.0241792805189699,0.0248673088264203,0.0294869274621584,0.026243365441321,0.0264399449577354,0,0.0129742480833497,0.0172007076862591,0.0371644872677219,0.0422770622357683,0.0424736997345394,0.0368695310195655,0.0444400747222495,0.0483172603818146,0.0466443613461917,0.0506790001968116,0.0481204487305649
"EU482666",0.034303125614311,0.0374483978769412,0.0387261647336348,0.0388244544918419,0.0354826027127974,0.0341065460978967,0.0348928641635542,0.0396107725574996,0.0360723412620405,0.0365637900530764,0.0360723412620405,0.0376449773933556,0.0357774719874189,0.0341065460978967,0.03784155690977,0.033320228032239,0.0348928641635542,0.0140554354236289,0.0253587576174562,0.0205425594653037,0.0136622763908001,0.0240809907607628,0.0223117751130332,0.022213485354826,0.0223117751130332,0.0230980931786908,0.0290937684293296,0.024769019068213,0.02172203656379,0.0129742480833497,0,0.0154314920385296,0.0335266935404581,0.0387375872578901,0.0382459935109626,0.0333300560416872,0.0399174122505161,0.0469395788230663,0.0468411729974414,0.0484156662074395,0.0467427671718166
"FJ744745",0.0369569490859053,0.0394141930410851,0.0397090623157067,0.0421663062708866,0.0397090623157067,0.03784155690977,0.0387261647336348,0.0435423628857873,0.0394141930410851,0.0398073520739139,0.0385295852172204,0.0407902496559859,0.0386278749754275,0.0384312954590131,0.0411834086888146,0.0371535286023197,0.0387261647336348,0.0106152938863771,0.0232946726951052,0.0242775702771771,0.0141537251818361,0.0270296835069785,0.0216237468055829,0.0241792805189699,0.0221151955966188,0.0204442697070966,0.0295852172203657,0.0261450756831139,0.0196579516414389,0.0172007076862591,0.0154314920385296,0,0.0367712122701799,0.0397207747517452,0.0390325435060466,0.037361124766493,0.0420804247369974,0.0502853768943121,0.0504821885455619,0.0522534934068097,0.0499901594174376
"AY858037",0.0345098810343133,0.0327401435453741,0.0332317372923017,0.0341166060367712,0.0322485497984466,0.0326418247959886,0.0355913872775538,0.0367712122701799,0.0355913872775538,0.0344115622849277,0.0337233310392292,0.0350014747812408,0.0336250122898437,0.031560318552748,0.0344115622849277,0.0342149247861567,0.0318552748009046,0.0371644872677219,0.036967849768951,0.0336250122898437,0.0358863435257104,0.0402123684986727,0.0377543997640351,0.030970406056435,0.0335266935404581,0.0354930685281684,0.0350997935306263,0.0322485497984466,0.0351981122800118,0.0371644872677219,0.0335266935404581,0.0367712122701799,0,0.0182872873857045,0.0173040998918493,0.0147478124078262,0.0220233998623538,0.0386734894705767,0.0454634914386932,0.0414288525880732,0.0408384176343239
"KF041254",0.0389342247566611,0.0327401435453741,0.0388359060072756,0.0403106872480582,0.0363779372726379,0.0370661685183364,0.0392291810048176,0.0410972372431423,0.0418837872382263,0.0395241372529741,0.037557762265264,0.0407039622456002,0.0398190935011307,0.0376560810146495,0.0378527185134205,0.0376560810146495,0.0361812997738669,0.0406056434962148,0.0388359060072756,0.0348048372824697,0.0405073247468292,0.0409989184937568,0.0400157309999016,0.0365745747714089,0.0393274997542031,0.0384426310097336,0.0396224560023597,0.0364762560220234,0.0392291810048176,0.0422770622357683,0.0387375872578901,0.0397207747517452,0.0182872873857045,0,0.0173040998918493,0.0206469373709567,0.0107167436830203,0.0410352292855737,0.0464475496949419,0.0444794331824444,0.0433969691005708
"JQ922555",0.0377543997640351,0.0330350997935306,0.036967849768951,0.0389342247566611,0.0348048372824697,0.0354930685281684,0.0378527185134205,0.0383443122603481,0.0387375872578901,0.0403106872480582,0.0361812997738669,0.037951037262806,0.037361124766493,0.0371644872677219,0.0354930685281684,0.037361124766493,0.0336250122898437,0.0404090059974437,0.0402123684986727,0.0368695310195655,0.0412938747419133,0.0430636122308524,0.0409005997443712,0.0349031560318552,0.0410972372431423,0.0391308622554322,0.0378527185134205,0.0363779372726379,0.0405073247468292,0.0424736997345394,0.0382459935109626,0.0390325435060466,0.0173040998918493,0.0173040998918493,0,0.0206469373709567,0.0196637498771015,0.0406416059830742,0.0476284196024405,0.04398740405432,0.0417240700649478
"KC762690",0.0352964310293973,0.0329367810441451,0.0355913872775538,0.0359846622750959,0.0336250122898437,0.0345098810343133,0.036967849768951,0.0367712122701799,0.0378527185134205,0.0368695310195655,0.0350014747812408,0.037557762265264,0.0357880247763248,0.0334283747910726,0.0345098810343133,0.0353947497787828,0.0324451872972176,0.0362796185232523,0.0395241372529741,0.0339199685380002,0.0368695310195655,0.0418837872382263,0.0374594435158785,0.0312653623045915,0.0350997935306263,0.0380493560121915,0.0356897060269393,0.0332317372923017,0.0357880247763248,0.0368695310195655,0.0333300560416872,0.037361124766493,0.0147478124078262,0.0206469373709567,0.0206469373709567,0,0.0242847310982204,0.0354260972249557,0.0405432001574493,0.0377878370399528,0.0371974020862035
"KF954948",0.037361124766493,0.0310687248058205,0.0367712122701799,0.0388359060072756,0.0340182872873857,0.0349031560318552,0.0361812997738669,0.0378527185134205,0.0401140497492872,0.038540949759119,0.0352964310293973,0.038147674761577,0.037951037262806,0.0357880247763248,0.0356897060269393,0.0351981122800118,0.0329367810441451,0.0423753809851539,0.0360829810244814,0.0359846622750959,0.0425720184839249,0.0405073247468292,0.0397207747517452,0.036967849768951,0.0396224560023597,0.0377543997640351,0.0389342247566611,0.0357880247763248,0.0390325435060466,0.0444400747222495,0.0399174122505161,0.0420804247369974,0.0220233998623538,0.0107167436830203,0.0196637498771015,0.0242847310982204,0,0.0421176933674473,0.0452666797874434,0.0450698681361936,0.0438889982286952
"KJ579242",0.038476677819327,0.0361149380043299,0.0380830545168274,0.035229285573706,0.0361149380043299,0.0345404447943318,0.0397559535524503,0.0355245030505806,0.0403463885061995,0.0361149380043299,0.038378271993702,0.0372958079118284,0.0393623302499508,0.0392639244243259,0.0373942137374532,0.0371974020862035,0.0380830545168274,0.0487108836843141,0.0473332021255658,0.0437905924030703,0.0484156662074395,0.0519582759299351,0.0457587089155678,0.0415272584136981,0.045660303089943,0.0444794331824444,0.0413304467624483,0.0409368234599489,0.0452666797874434,0.0483172603818146,0.0469395788230663,0.0502853768943121,0.0386734894705767,0.0410352292855737,0.0406416059830742,0.0354260972249557,0.0421176933674473,0,0.0181066719149774,0.0163353670537296,0.0123007282031097
"KF041260",0.040051171029325,0.0378862428655776,0.0432985632749459,0.0370989962605787,0.0390671127730762,0.0389687069474512,0.0397559535524503,0.0380830545168274,0.0422160991930722,0.0379846486912025,0.0410352292855737,0.0430033457980712,0.0414288525880732,0.0418224758905728,0.0399527652037001,0.0407400118086991,0.0413304467624483,0.0491045069868136,0.0470379846486912,0.0443810273568195,0.0498917535918126,0.0510726234993112,0.045660303089943,0.0399527652037001,0.0443810273568195,0.0454634914386932,0.0387718952962015,0.0398543593780751,0.0459555205668175,0.0466443613461917,0.0468411729974414,0.0504821885455619,0.0454634914386932,0.0464475496949419,0.0476284196024405,0.0405432001574493,0.0452666797874434,0.0181066719149774,0,0.0171226136587286,0.0200747884274749
"FJ196849",0.0421176933674473,0.0376894312143279,0.0423145050186972,0.0396575477268254,0.0407400118086991,0.0367053729580791,0.0417240700649478,0.0360165321787049,0.0441842157055697,0.0390671127730762,0.0412320409368234,0.0406416059830742,0.0428065341468215,0.0438889982286952,0.0411336351111986,0.0423145050186972,0.0425113166699469,0.0498917535918126,0.0494981302893132,0.0458571147411927,0.0509742176736863,0.052843928360559,0.0481204487305649,0.0417240700649478,0.0484156662074395,0.0464475496949419,0.041625664239323,0.0422160991930722,0.0466443613461917,0.0506790001968116,0.0484156662074395,0.0522534934068097,0.0414288525880732,0.0444794331824444,0.04398740405432,0.0377878370399528,0.0450698681361936,0.0163353670537296,0.0171226136587286,0,0.0121039165518598
"FJ024476",0.0422160991930722,0.0392639244243259,0.0431017516236961,0.041625664239323,0.0419208817161976,0.037591025388703,0.042412910844322,0.0385750836449518,0.0441842157055697,0.0411336351111986,0.0429049399724464,0.0418224758905728,0.0430033457980712,0.0442826215311947,0.041625664239323,0.0418224758905728,0.0423145050186972,0.0486124778586893,0.0482188545561897,0.0450698681361936,0.0485140720330643,0.0517614642786853,0.0473332021255658,0.0418224758905728,0.0462507380436922,0.0450698681361936,0.0414288525880732,0.0417240700649478,0.0460539263924424,0.0481204487305649,0.0467427671718166,0.0499901594174376,0.0408384176343239,0.0433969691005708,0.0417240700649478,0.0371974020862035,0.0438889982286952,0.0123007282031097,0.0200747884274749,0.0121039165518598,0
